iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	12662	Rarefaction	1	1148.7458801527	1143.16947745918	1154.32228284623	0.788747525300714	0.787853612159207	0.789641438442222	Assemblage1	0.788747525565762	12662	Rarefaction	1	1148.74588089313	1141.04739830632	1156.44436347993
Assemblage1	13453	Rarefaction	1	1167.36866791362	1161.66708983787	1173.07024598938	0.794066692583796	0.793173638114169	0.794959747053422	Assemblage1	0.794066692670992	13453	Rarefaction	1	1167.36866882739	1159.50059458083	1175.23674307394
Assemblage1	14244	Rarefaction	1	1184.82848026467	1179.00736977346	1190.64959075588	0.799047203497815	0.798155321411877	0.799939085583753	Assemblage1	0.799047203750494	14244	Rarefaction	1	1184.82848068711	1176.80263837661	1192.85432299762
Assemblage1	15036	Rarefaction	1	1201.26742208821	1195.33178002278	1207.20306415363	0.80373336550225	0.802842978675565	0.804623752328936	Assemblage1	0.803733364988813	15036	Rarefaction	1	1201.26742013621	1193.09446818125	1209.44037209117
Assemblage1	15827	Rarefaction	1	1216.74812254069	1210.70281130876	1222.79343377262	0.80814570011248	0.807257128346808	0.809034271878151	Assemblage1	0.808145699743356	15827	Rarefaction	1	1216.74812121234	1208.4381637752	1225.05807864947
Assemblage1	16618	Rarefaction	1	1231.38141796064	1225.23078348409	1237.5320524372	0.812317653503161	0.81143121092602	0.813204096080301	Assemblage1	0.81231765422702	16618	Rarefaction	1	1231.38142049963	1222.9435150461	1239.81932595316
Assemblage1	17410	Rarefaction	1	1245.26184233742	1239.00978343631	1251.51390123852	0.816277437312934	0.815393426708356	0.817161447917511	Assemblage1	0.816277437743988	17410	Rarefaction	1	1245.26184371775	1236.70412377828	1253.81956365723
Assemblage1	18201	Rarefaction	1	1258.42193594338	1252.07232453744	1264.77154734933	0.820035148755209	0.819153846767421	0.820916450742997	Assemblage1	0.820035148395851	18201	Rarefaction	1	1258.42193495011	1249.75211337389	1267.09175652633
Assemblage1	18992	Rarefaction	1	1270.93889852966	1264.49522538122	1277.38257167811	0.823613310403063	0.822734973244027	0.824491647562098	Assemblage1	0.823613309856466	18992	Rarefaction	1	1270.93889667949	1262.16387591802	1279.71391744096
Assemblage1	19783	Rarefaction	1	1282.86492536871	1276.33045753683	1289.39939320059	0.827027087376969	0.826151946420676	0.827902228333261	Assemblage1	0.827027086699321	19783	Rarefaction	1	1282.86492302002	1273.99102471379	1291.73882132625
