iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	1	Rarefaction	1	1	1	1	0.00129324761884064	0.00127821463008031	0.00130828060760097	Assemblage1	0.00129324761884064	1	Rarefaction	1	1	0.999810702033874	1.00018929796613
Assemblage1	781	Rarefaction	1	525.778327577911	525.014441332229	526.542213823592	0.318032808978215	0.316984062668272	0.319081555288158	Assemblage1	0.318032807754578	781	Rarefaction	1	525.778322999401	522.477259369497	529.079386629305
Assemblage1	1561	Rarefaction	1	855.207398847103	853.732344662756	856.68245303145	0.410900817198332	0.409635290943123	0.412166343453541	Assemblage1	0.410900818475358	1561	Rarefaction	1	855.207403668898	849.22158448353	861.193222854266
Assemblage1	2341	Rarefaction	1	1105.28811127584	1103.04629588674	1107.52992666493	0.468043038691036	0.466760238732293	0.469325838649779	Assemblage1	0.46804303860282	2341	Rarefaction	1	1105.28810947432	1097.51509873672	1113.06112021191
Assemblage1	3122	Rarefaction	1	1308.68148204731	1305.67193557806	1311.69102851655	0.509358693784752	0.508082612729283	0.510634774840221	Assemblage1	0.509358694000805	3122	Rarefaction	1	1308.6814826321	1299.5185615399	1317.8444037243
Assemblage1	3902	Rarefaction	1	1480.04726616137	1476.30181430912	1483.79271801363	0.541499645946697	0.540240620518994	0.542758671374399	Assemblage1	0.541499644846965	3902	Rarefaction	1	1480.0472612996	1469.77177197695	1490.32275062225
Assemblage1	4682	Rarefaction	1	1628.26180186489	1623.82153871676	1632.70206501301	0.56769935624411	0.566465258855839	0.56893345363238	Assemblage1	0.567699355953895	4682	Rarefaction	1	1628.26180006118	1617.08177938107	1639.44182074129
Assemblage1	5462	Rarefaction	1	1758.7481367851	1753.65577140577	1763.84050216442	0.589724228998737	0.588519336615165	0.590929121382309	Assemblage1	0.589724229058926	5462	Rarefaction	1	1758.74813518238	1746.81660434675	1770.67966601801
Assemblage1	6243	Rarefaction	1	1875.32199498315	1869.61766900359	1881.0263209627	0.608686120376065	0.607511359211399	0.609860881540731	Assemblage1	0.608686119357067	6243	Rarefaction	1	1875.32198783025	1862.74796941374	1887.89600624677
Assemblage1	7023	Rarefaction	1	1980.30532357165	1974.0276982043	1986.582948939	0.625256258248168	0.624110082536629	0.626402433959707	Assemblage1	0.625256258425936	7023	Rarefaction	1	1980.30532459876	1967.16783836015	1993.44281083737
Assemblage1	7803	Rarefaction	1	2075.79304412603	2068.97662900409	2082.60945924796	0.639959383849736	0.638838902909576	0.641079864789897	Assemblage1	0.639959382474609	7803	Rarefaction	1	2075.79303468473	2062.14810808046	2089.43796128901
Assemblage1	8584	Rarefaction	1	2163.37029208189	2156.04572367993	2170.69486048386	0.653170804474265	0.652072529886386	0.654269079062144	Assemblage1	0.653170803764058	8584	Rarefaction	1	2163.37028617003	2149.25850688861	2177.48206545146
Assemblage1	9364	Rarefaction	1	2243.96848162307	2236.16471250557	2251.77225074058	0.665123604737398	0.664043864154827	0.66620334531997	Assemblage1	0.665123603689953	9364	Rarefaction	1	2243.96847394629	2229.42172931954	2258.51521857304
Assemblage1	10144	Rarefaction	1	2318.62482973135	2310.36746748187	2326.88219198082	0.676038448911309	0.674973767184227	0.677103130638391	Assemblage1	0.676038448075213	10144	Rarefaction	1	2318.62482448663	2303.66793790542	2333.58171106783
Assemblage1	10924	Rarefaction	1	2388.08546120474	2379.39774329242	2396.77317911707	0.686072933188687	0.685020156897229	0.687125709480145	Assemblage1	0.686072933660163	10924	Rarefaction	1	2388.0854636153	2372.73904194033	2403.43188529028
Assemblage1	11705	Rarefaction	1	2453.04461369354	2443.94717742202	2462.14204996507	0.695363164719528	0.694319540907904	0.696406788531152	Assemblage1	0.695363163335929	11705	Rarefaction	1	2453.04460409185	2437.32603017911	2468.7631780046
