iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	1	Rarefaction	1	1	1	1	0.00377465323688131	0.00367222679331393	0.00387707968044869	Assemblage1	0.00377465323688131	1	Rarefaction	1	1	0.994144396451054	1.00585560354895
Assemblage1	248	Rarefaction	1	170.258076278649	169.326335739831	171.189816817467	0.31914657892802	0.317390963274476	0.320902194581563	Assemblage1	0.319146591978258	248	Rarefaction	1	170.2580874908	167.874730543406	172.641444438195
Assemblage1	495	Rarefaction	1	276.200557248013	274.371505747752	278.029608748273	0.431050139390917	0.429465399493119	0.432634879288714	Assemblage1	0.431050141824355	495	Rarefaction	1	276.200559776128	272.944847744575	279.456271807681
Assemblage1	742	Rarefaction	1	354.728125218247	352.17697549447	357.279274942025	0.50369295826958	0.502104318229792	0.505281598309369	Assemblage1	0.503692948406727	742	Rarefaction	1	354.728114131316	350.815388385789	358.640839876844
Assemblage1	989	Rarefaction	1	416.811994202393	413.667620749537	419.956367655249	0.557000877833754	0.555419649938951	0.558582105728556	Assemblage1	0.557000878310083	989	Rarefaction	1	416.811994820818	412.409794437105	421.214195204531
Assemblage1	1236	Rarefaction	1	467.789022787108	464.147152910277	471.430892663938	0.598565720285414	0.597018736739954	0.600112703830873	Assemblage1	0.598565721464442	1236	Rarefaction	1	467.789024218751	463.008131431072	472.569917006429
Assemblage1	1483	Rarefaction	1	510.738237348596	506.671883506689	514.804591190504	0.632243099219961	0.630746728421334	0.633739470018588	Assemblage1	0.632243097026643	1483	Rarefaction	1	510.738234442467	505.651561901999	515.824906982935
Assemblage1	1730	Rarefaction	1	547.616559015623	543.182861509602	552.050256521644	0.660282489581964	0.658843632457376	0.661721346706552	Assemblage1	0.660282491022296	1730	Rarefaction	1	547.616560901568	542.275390642872	552.957731160263
Assemblage1	1977	Rarefaction	1	579.750353389944	574.995074830108	584.50563194978	0.684111205091162	0.682731417227486	0.685490992954837	Assemblage1	0.684111203016274	1977	Rarefaction	1	579.750350517849	574.193665132373	585.307035903324
Assemblage1	2224	Rarefaction	1	608.081491775779	603.042020501371	613.120963050186	0.704689407116238	0.703367763328941	0.706011050903536	Assemblage1	0.704689408526555	2224	Rarefaction	1	608.081493745839	602.340736679973	613.822250811705
Assemblage1	2472	Rarefaction	1	633.399639141791	628.106074211639	638.693204071943	0.722760461715237	0.721495259143762	0.724025664286712	Assemblage1	0.722760462187672	2472	Rarefaction	1	633.399639751142	627.500473677086	639.298805825197
Assemblage1	2719	Rarefaction	1	656.026838909493	650.506433152631	661.547244666355	0.738671355704962	0.737460074403987	0.739882637005938	Assemblage1	0.738671355355438	2719	Rarefaction	1	656.026838452461	649.992208086498	662.061468818425
Assemblage1	2966	Rarefaction	1	676.477191153781	670.752269834386	682.202112473177	0.752867307304238	0.751707526075578	0.754027088532897	Assemblage1	0.752867305718231	2966	Rarefaction	1	676.477188810855	670.326021587335	682.628356034374
Assemblage1	3213	Rarefaction	1	695.07149556689	689.161298944854	700.981692188925	0.765630120270987	0.764519338902272	0.766740901639702	Assemblage1	0.76563012188809	3213	Rarefaction	1	695.071497976764	688.819891014269	701.323104939259
Assemblage1	3460	Rarefaction	1	712.067337122009	705.988590213853	718.146084030165	0.777180209869447	0.776115843474576	0.778244576264318	Assemblage1	0.777180210126709	3460	Rarefaction	1	712.067337503438	705.728867861845	718.40580714503
Assemblage1	3707	Rarefaction	1	727.674477001429	721.441825799964	733.907128202894	0.787692932213359	0.786672293828439	0.788713570598278	Assemblage1	0.787692933596826	3707	Rarefaction	1	727.674478994441	721.260540347363	734.088417641519
Assemblage1	3954	Rarefaction	1	742.065839799379	735.692191230084	748.439488368673	0.797309861962588	0.796330151724177	0.798289572201	Assemblage1	0.797309863751064	3954	Rarefaction	1	742.065842484124	735.585914399906	748.545770568342
Assemblage1	4201	Rarefaction	1	755.385528859488	748.882319978109	761.888737740867	0.806146778302891	0.805205084881266	0.807088471724515	Assemblage1	0.8061467793857	4201	Rarefaction	1	755.385530462478	748.847443566941	761.923617358016
Assemblage1	4448	Rarefaction	1	767.754784398667	761.132198653507	774.377370143827	0.814299445085327	0.813392759872376	0.815206130298279	Assemblage1	0.814299443940444	4448	Rarefaction	1	767.754782604877	761.164938029684	774.34462718007
Assemblage1	4696	Rarefaction	1	779.321535171127	772.588249135116	786.054821207139	0.821877301736441	0.82100266717655	0.822751936296333	Assemblage1	0.821877303149865	4696	Rarefaction	1	779.321537353617	772.6849335268	785.958141180434
Assemblage1	4943	Rarefaction	1	790.080747570239	783.245394892974	796.916100247504	0.82888690149177	0.82804106384096	0.82973273914258	Assemblage1	0.828886902012789	4943	Rarefaction	1	790.080748382365	783.401729481362	796.759767283367
Assemblage1	5190	Rarefaction	1	800.156423895625	793.226362232563	807.086485558688	0.835417279201724	0.834597123024497	0.836237435378952	Assemblage1	0.835417278078048	5190	Rarefaction	1	800.156422195233	793.438280696872	806.874563693594
Assemblage1	5437	Rarefaction	1	809.614174369968	802.596050533461	816.632298206474	0.841517511406192	0.840719967546043	0.84231505526634	Assemblage1	0.841517512064793	5437	Rarefaction	1	809.614175410714	802.859487598311	816.368863223116
Assemblage1	5684	Rarefaction	1	818.511185794195	811.411021229558	825.611350358831	0.847229913371914	0.846452002696322	0.848007824047505	Assemblage1	0.847229914348891	5684	Rarefaction	1	818.511187301002	811.721936068406	825.300438533599
Assemblage1	5931	Rarefaction	1	826.897568233388	819.720831870601	834.074304596174	0.852591198215263	0.851830072882217	0.853352323548308	Assemblage1	0.852591197809906	5931	Rarefaction	1	826.897567562042	820.075255950815	833.719879173268
Assemblage1	6178	Rarefaction	1	834.817445830908	827.56911657377	842.065775088046	0.857633401813874	0.856886381679112	0.858380421948636	Assemblage1	0.857633403780441	6178	Rarefaction	1	834.817448900742	827.963198874684	841.671698926799
Assemblage1	6425	Rarefaction	1	842.309847716253	834.994468359788	849.625227072717	0.862384626791851	0.861649229094369	0.863120024489332	Assemblage1	0.862384626748629	6425	Rarefaction	1	842.30984762091	835.42446717021	849.19522807161
Assemblage1	6672	Rarefaction	1	849.409441266267	842.031165257244	856.787717275289	0.866869646779361	0.866143607936802	0.86759568562192	Assemblage1	0.866869647700486	6672	Rarefaction	1	849.409442703221	842.493498946147	856.325386460295
Assemblage1	6919	Rarefaction	1	856.147139667677	848.709771851696	863.584507483658	0.871110400203548	0.870391689269027	0.871829111138069	Assemblage1	0.871110399820254	6919	Rarefaction	1	856.147139083712	849.201022989127	863.093255178297
Assemblage1	7167	Rarefaction	1	862.57588902656	855.082702908068	870.069075145051	0.875142223789888	0.87442906690425	0.875855380675526	Assemblage1	0.875142222969797	7167	Rarefaction	1	862.575887723935	855.599722809852	869.552052638017
Assemblage1	7414	Rarefaction	1	868.66876696337	861.123203679833	876.214330246907	0.878950076994258	0.878240892370215	0.879659261618302	Assemblage1	0.878950077960581	7414	Rarefaction	1	868.668768522718	861.66281909063	875.674717954805
Assemblage1	7661	Rarefaction	1	874.474725872384	866.87974071436	882.069711030407	0.882566262607098	0.881859722337762	0.883272802876434	Assemblage1	0.882566262124341	7661	Rarefaction	1	874.474725059885	867.439069345554	881.510380774215
Assemblage1	7908	Rarefaction	1	880.013979389566	872.372298148588	887.655660630543	0.88600481119579	0.885299802636992	0.886709819754587	Assemblage1	0.886004811764309	7908	Rarefaction	1	880.013980285231	872.948636598968	887.079323971494
Assemblage1	8155	Rarefaction	1	885.304843158725	877.618983774671	892.990702542778	0.889278380114966	0.888573989823158	0.889982770406773	Assemblage1	0.889278378654294	8155	Rarefaction	1	885.304840775578	878.209810482058	892.399871069097
Assemblage1	8402	Rarefaction	1	890.363956806396	882.636248622072	898.091664990719	0.892398422585117	0.891693918237412	0.893102926932822	Assemblage1	0.892398421741136	8402	Rarefaction	1	890.363955445001	883.239220752293	897.488690137709
Assemblage1	8649	Rarefaction	1	895.206475319305	887.43907624624	902.97387439237	0.895375331578774	0.894670142981421	0.896080520176127	Assemblage1	0.895375332540396	8649	Rarefaction	1	895.206476906178	888.052022338877	902.360931473479
Assemblage1	8896	Rarefaction	1	899.846234110743	892.041145972972	907.651322248515	0.898218563383992	0.897512263453064	0.898924863314921	Assemblage1	0.898218563840151	8896	Rarefaction	1	899.846234826735	892.662053037373	907.030416616096
Assemblage1	9143	Rarefaction	1	904.295892249033	896.454974525275	912.13680997279	0.900936743568724	0.900229029938518	0.901644457198931	Assemblage1	0.900936743072881	9143	Rarefaction	1	904.295891435621	897.081987623384	911.509795247858
Assemblage1	9391	Rarefaction	1	908.584001325412	900.708848772192	916.459153878632	0.903548061039407	0.902838731972093	0.904257390106722	Assemblage1	0.903548060744515	9391	Rarefaction	1	908.584000811842	901.34027940611	915.827722217574
Assemblage1	9638	Rarefaction	1	912.686678653249	904.779042814366	920.594314492133	0.906038707114772	0.905327665637469	0.906749748592076	Assemblage1	0.906038706721849	9638	Rarefaction	1	912.686677971651	905.413308033438	919.960047909864
Assemblage1	9885	Rarefaction	1	916.631382839844	908.692764905554	924.570000774133	0.908426077886894	0.907713297795334	0.909138857978455	Assemblage1	0.908426077320777	9885	Rarefaction	1	916.631381914009	909.328432654551	923.934331173467
Assemblage1	10132	Rarefaction	1	920.427164727999	912.458966011194	928.395363444805	0.910716278353842	0.910001797506606	0.911430759201078	Assemblage1	0.910716278759444	10132	Rarefaction	1	920.427165416089	913.094733184443	927.759597647735
Assemblage1	10379	Rarefaction	1	924.082386116393	916.08591619729	932.078856035495	0.912914936951105	0.912198845889567	0.913631028012643	Assemblage1	0.91291493601804	10379	Rarefaction	1	924.082384584721	916.72059179185	931.444177377593
Assemblage1	10626	Rarefaction	1	927.604784906514	919.581269011569	935.628300801459	0.915027252141163	0.914309684145297	0.91574482013703	Assemblage1	0.915027252414534	10626	Rarefaction	1	927.604785368415	920.213776258624	934.995794478206
Assemblage1	10873	Rarefaction	1	931.001533171777	922.952118860077	939.050947483476	0.917058033472944	0.91633915594312	0.917776911002768	Assemblage1	0.917058032808757	10873	Rarefaction	1	931.001532077038	923.581478295129	938.421585858948
Assemblage1	11120	Rarefaction	1	934.279288617564	926.205051856457	942.353525378671	0.919011738048421	0.918291745095557	0.919731731001286	Assemblage1	0.919011738541541	11120	Rarefaction	1	934.279289428465	926.830380413828	941.728198443102
Assemblage1	11367	Rarefaction	1	937.444240794221	929.346191477369	945.542290111074	0.920892502789001	0.920171608900656	0.921613396677346	Assemblage1	0.920892503341534	11367	Rarefaction	1	937.444241734411	929.966695951042	944.92178751778
Assemblage1	11615	Rarefaction	1	940.514321797898	932.393318061851	948.635325533944	0.922711372294837	0.92198980472169	0.923432939867985	Assemblage1	0.922711372499792	11615	Rarefaction	1	940.514322150937	933.008258282939	948.020386018936
Assemblage1	11862	Rarefaction	1	943.47016179663	935.327190251143	951.613133342117	0.92445726949468	0.923735271407244	0.925179267582115	Assemblage1	0.924457269883014	11862	Rarefaction	1	943.470162461689	935.935950226926	951.004374696453
Assemblage1	12109	Rarefaction	1	946.329365565873	938.16526612347	954.493465008277	0.926141001571667	0.925418819582199	0.926863183561136	Assemblage1	0.926141002143312	12109	Rarefaction	1	946.329366503708	938.767276024668	953.891456982747
Assemblage1	12356	Rarefaction	1	949.096617664306	940.912181800041	957.28105352857	0.927765681956286	0.927043566129201	0.928487797783371	Assemblage1	0.927765682530198	12356	Rarefaction	1	949.096618659722	941.506936685712	956.686300633732
Assemblage1	12603	Rarefaction	1	951.776301557207	943.572275805567	959.980327308848	0.929334220228697	0.92861242144068	0.930056019016714	Assemblage1	0.92933422038159	12603	Rarefaction	1	951.776301819181	944.159328773595	959.393274864768
Assemblage1	12850	Rarefaction	1	954.372523707898	946.149612865725	962.595434550072	0.930849338649744	0.930128106414175	0.931570570885314	Assemblage1	0.930849338649393	12850	Rarefaction	1	954.372523686756	946.728572489024	962.016474884488
Assemblage1	13097	Rarefaction	1	956.889135154243	948.648005219396	965.130265089089	0.932313587348916	0.931593168036673	0.93303400666116	Assemblage1	0.932313586274168	13097	Rarefaction	1	956.889133313808	949.21852870931	964.559737918306
Assemblage1	13344	Rarefaction	1	959.329751475694	951.071032343378	967.58847060801	0.933729357593169	0.933009992988648	0.93444872219769	Assemblage1	0.933729357380138	13344	Rarefaction	1	959.329751097689	951.632827917003	967.026674278376
Assemblage1	13591	Rarefaction	1	961.697770679131	953.42205861836	969.973482739902	0.935098894248176	0.934380820392811	0.935816968103542	Assemblage1	0.935098894265276	13591	Rarefaction	1	961.697770706769	953.974871272571	969.420670140966
Assemblage1	13838	Rarefaction	1	963.99638928134	955.704249216653	972.288529346026	0.936424306870785	0.935707753145324	0.937140860596246	Assemblage1	0.93642430735082	13838	Rarefaction	1	963.996390138969	956.247864362566	971.744915915371
Assemblage1	14086	Rarefaction	1	966.237524050416	957.929428366465	974.545619734367	0.93771269213714	0.936997888044471	0.938427496229809	Assemblage1	0.937712692170918	14086	Rarefaction	1	966.237524111086	958.463626584454	974.011421637718
Assemblage1	14333	Rarefaction	1	968.405947679427	960.082470034796	976.729425324057	0.938955534211666	0.938242687205195	0.939668381218136	Assemblage1	0.938955533796133	14333	Rarefaction	1	968.405946959812	960.607140984457	976.204752935166
Assemblage1	14580	Rarefaction	1	970.51350549982	962.175128627578	978.851882372061	0.940159872520822	0.939449188355454	0.94087055668619	Assemblage1	0.940159872325176	14580	Rarefaction	1	970.513505155875	962.690154737888	978.336855573862
Assemblage1	14827	Rarefaction	1	972.562724340139	964.209907097578	980.915541582701	0.941327367426692	0.940619043274278	0.942035691579106	Assemblage1	0.941327367457348	14827	Rarefaction	1	972.562724400136	964.715199230127	980.410249570144
Assemblage1	15074	Rarefaction	1	974.555992114451	966.189171007057	982.922813221846	0.942459586414834	0.941753810691334	0.943165362138334	Assemblage1	0.942459586187994	15074	Rarefaction	1	974.555991723451	966.684660493587	982.427322953314
Assemblage1	15321	Rarefaction	1	976.495567358472	968.115157944609	984.875976772335	0.943558010495423	0.942854962771327	0.944261058219518	Assemblage1	0.943558009845345	15321	Rarefaction	1	976.495566186285	968.600800280952	984.390332091618
Assemblage1	15568	Rarefaction	1	978.383588051875	969.989986247262	986.777189856489	0.944624040138762	0.943923891123516	0.945324189154007	Assemblage1	0.944624040537897	15568	Rarefaction	1	978.383588758067	970.465758210519	986.301419305614
Assemblage1	15815	Rarefaction	1	980.222079332719	971.815662619521	988.628496045917	0.945659000618503	0.94496191219867	0.946356089038335	Assemblage1	0.945659001122756	15815	Rarefaction	1	980.222080242279	972.28155784641	988.162602638149
Assemblage1	16062	Rarefaction	1	982.012961240439	973.594089784798	990.43183269608	0.9466641469959	0.945970272323507	0.947358021668293	Assemblage1	0.946664146916947	16062	Rarefaction	1	982.012961086706	974.05011839158	989.975803781832
Assemblage1	16310	Rarefaction	1	983.765029709211	975.333999048096	992.196060370325	0.947644565725679	0.946954063225902	0.948335068225457	Assemblage1	0.9476445654614	16310	Rarefaction	1	983.765029217213	975.780145281598	991.749913152827
Assemblage1	16557	Rarefaction	1	985.465890123764	977.023078491546	993.908701755982	0.948593482016818	0.947906474445274	0.949280489588363	Assemblage1	0.948593482011612	16557	Rarefaction	1	985.465890131418	977.459422186218	993.472358076617
Assemblage1	16804	Rarefaction	1	987.124341261804	978.670062770914	995.578619752694	0.949515976754178	0.948832591916307	0.950199361592049	Assemblage1	0.949515976137529	16804	Rarefaction	1	987.124340150352	979.096654729057	995.152025571648
Assemblage1	17051	Rarefaction	1	988.741944806712	980.276499991293	997.207389622131	0.950413066528531	0.949733424176053	0.951092708881009	Assemblage1	0.950413065938197	17051	Rarefaction	1	988.741943738868	980.693401987457	996.790485490279
Assemblage1	17298	Rarefaction	1	990.320186103018	981.843862701112	998.796509504924	0.951285717446217	0.950609929499577	0.951961505392857	Assemblage1	0.951285717882286	17298	Rarefaction	1	990.320186894303	982.251147628279	998.389226160328
Assemblage1	17545	Rarefaction	1	991.860479502869	983.373553176158	1000.34740582958	0.95213484815361	0.951463018936661	0.952806677370558	Assemblage1	0.952134847894564	17545	Rarefaction	1	991.860479005969	983.771297547076	999.949660464861
Assemblage1	17792	Rarefaction	1	993.364171706452	984.866906717177	1001.86143669573	0.952961332795786	0.952293559280222	0.953629106311349	Assemblage1	0.952961332834468	17792	Rarefaction	1	993.364171785584	985.255199337584	1001.47314423358
Assemblage1	18039	Rarefaction	1	994.83254652035	986.325196361447	1003.33989667925	0.953766003552872	0.953102375607722	0.954429631498021	Assemblage1	0.953766003196573	18039	Rarefaction	1	994.83254587852	986.70413173162	1002.96096002542
Assemblage1	18286	Rarefaction	1	996.266828030789	987.749636011334	1004.78402005024	0.954549653224215	0.953890253871304	0.955209052577125	Assemblage1	0.954549652523864	18286	Rarefaction	1	996.266826753176	988.119312392835	1004.41434111352
Assemblage1	18533	Rarefaction	1	997.668184518746	989.141384314019	1006.19498472347	0.95531303745479	0.954657943124912	0.955968131784669	Assemblage1	0.955313037850195	18533	Rarefaction	1	997.668185250477	989.501910264225	1005.83446023673
Assemblage1	18781	Rarefaction	1	999.043212642461	990.506991261403	1007.57943402352	0.956059849660403	0.955409148299191	0.956710551021614	Assemblage1	0.956059849868304	18781	Rarefaction	1	999.043213016681	990.858437921332	1007.22798811203
Assemblage1	19028	Rarefaction	1	1000.38189227107	991.836504031071	1008.92728051106	0.956784757058525	0.956138495087142	0.957431019029907	Assemblage1	0.956784756724738	19028	Rarefaction	1	1000.3818916517	992.179018948406	1008.58476435499
Assemblage1	19275	Rarefaction	1	1001.69084957028	993.136502162741	1010.24519697782	0.957491466460187	0.956849702054238	0.958133230866136	Assemblage1	0.957491466082143	19275	Rarefaction	1	1001.69084886912	993.470203092689	1009.91149464555
Assemblage1	19522	Rarefaction	1	1002.97105783221	994.407951182128	1011.53416448229	0.958180604874234	0.957543390639933	0.958817819108534	Assemblage1	0.958180604851597	19522	Rarefaction	1	1002.97105779958	994.732958583	1011.20915701617
Assemblage1	19769	Rarefaction	1	1004.2234484652	995.651775123235	1012.79512180716	0.958852771499315	0.958220154720727	0.959485388277902	Assemblage1	0.958852771828805	19769	Rarefaction	1	1004.22344907627	995.968209483287	1012.47868866926
Assemblage1	20016	Rarefaction	1	1005.44891284147	996.868858356135	1014.0289673268	0.95950853926863	0.958880562151034	0.960136516386225	Assemblage1	0.959508539443025	20016	Rarefaction	1	1005.44891315538	997.176840684365	1013.7209856264
Assemblage1	20263	Rarefaction	1	1006.6483047297	998.060047993657	1015.23656146575	0.960148456240297	0.959525156147383	0.960771756333211	Assemblage1	0.960148455890959	20263	Rarefaction	1	1006.64830409533	998.359703850777	1014.93690433987
Assemblage1	20510	Rarefaction	1	1007.82244208066	999.226155659016	1016.4187285023	0.960773046925634	0.960154456611733	0.961391637239535	Assemblage1	0.960773047424658	20510	Rarefaction	1	1007.82244300683	999.517611229131	1016.12727478453
Assemblage1	20757	Rarefaction	1	1008.97210881726	1000.36795925242	1017.57625838211	0.961382813579052	0.960768961416792	0.961996665741312	Assemblage1	0.961382813716057	20757	Rarefaction	1	1008.97210906665	1000.65133744905	1017.29288068424
Assemblage1	21005	Rarefaction	1	1010.10256827888	1001.49068551584	1018.71445104191	0.961980619388542	0.961371548911557	0.962589689865527	Assemblage1	0.961980619079412	21005	Rarefaction	1	1010.10256770316	1001.76607967417	1018.43905573215
Assemblage1	21252	Rarefaction	1	1011.20542772921	1002.58599859519	1019.82485686323	0.962562105887491	0.961957818104955	0.963166393670028	Assemblage1	0.962562106298736	21252	Rarefaction	1	1011.20542850926	1002.85356908782	1019.5572879307
Assemblage1	21499	Rarefaction	1	1012.28598515484	1003.6591597686	1020.91281054108	0.963130154275833	0.962530665690336	0.963729642861331	Assemblage1	0.963130153939706	21499	Rarefaction	1	1012.2859845148	1003.91903060938	1020.65293842021
Assemblage1	21746	Rarefaction	1	1013.34490529939	1004.71082881613	1021.97898178265	0.96368518842933	0.963090512000621	0.96427986485804	Assemblage1	0.963685188832156	21746	Rarefaction	1	1013.34490607403	1004.96312749417	1021.72668465389
Assemblage1	21993	Rarefaction	1	1014.3828268649	1005.74163969975	1023.02401403004	0.964227615100671	0.963637760439024	0.964817469762319	Assemblage1	0.964227615446865	21993	Rarefaction	1	1014.3828275386	1005.98648845713	1022.77916662007
Assemblage1	22240	Rarefaction	1	1015.40036356088	1006.75220160558	1024.04852551617	0.96475782472659	0.964172798278512	0.965342851174668	Assemblage1	0.964757824603101	22240	Rarefaction	1	1015.40036332577	1006.98972212098	1023.81100453056
Assemblage1	22487	Rarefaction	1	1016.39810554268	1007.74310036432	1025.05311072103	0.965276192267271	0.964695997494309	0.965856387040234	Assemblage1	0.965276192133349	22487	Rarefaction	1	1016.39810529256	1007.973416795	1024.82279379012
Assemblage1	22734	Rarefaction	1	1017.37662035975	1008.71489939471	1026.03834132478	0.965783077909495	0.965207715459866	0.966358440359124	Assemblage1	0.965783078199903	22734	Rarefaction	1	1017.37662091943	1008.93813357455	1025.81510826431
Assemblage1	22981	Rarefaction	1	1018.33645376266	1009.66814049723	1027.0047670281	0.966278827816236	0.965708295689551	0.966849359942921	Assemblage1	0.966278828059566	22981	Rarefaction	1	1018.33645422763	1009.88441074949	1026.78849770578
Assemblage1	23229	Rarefaction	1	1019.28190778794	1010.60709595807	1027.9567196178	0.966765716612697	0.966200029843206	0.967331403382188	Assemblage1	0.966765716870807	23229	Rarefaction	1	1019.28190829811	1010.81649390966	1027.74732268656
Assemblage1	23476	Rarefaction	1	1020.20586556722	1011.52469768496	1028.88703344949	0.967240138896668	0.966679271096233	0.967801006697103	Assemblage1	0.967240138599186	23476	Rarefaction	1	1020.20586499856	1011.72736652621	1028.68436347091
Assemblage1	23723	Rarefaction	1	1021.11266305178	1012.42525171778	1029.80007438577	0.967704387439177	0.967148329573253	0.968260445305101	Assemblage1	0.967704387685163	23723	Rarefaction	1	1021.11266352943	1012.6213084383	1029.60401862056
Assemblage1	23970	Rarefaction	1	1022.00276991507	1013.30922440668	1030.69631542346	0.968158758544374	0.967607499521729	0.968710017567018	Assemblage1	0.968158758290149	23970	Rarefaction	1	1022.00276941003	1013.498779534	1030.50675928606
Assemblage1	24217	Rarefaction	1	1022.87663879888	1014.17706520583	1031.57621239193	0.968603537481834	0.968057064285934	0.969150010677735	Assemblage1	0.968603537547839	24217	Rarefaction	1	1022.87663891869	1014.36023285053	1031.39304498685
