iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	7719	Rarefaction	1	1097.95970120228	1093.12295219557	1102.79645020898	0.725659644988486	0.724592344012296	0.726726945964676	Assemblage1	0.725659644178778	7719	Rarefaction	1	1097.95969795554	1089.48088003405	1106.43851587702
Assemblage1	8491	Rarefaction	1	1133.07701281206	1127.98799637121	1138.16602925292	0.734523786297439	0.733457680519212	0.735589892075666	Assemblage1	0.734523787257655	8491	Rarefaction	1	1133.07701602158	1124.32324557746	1141.8307864657
Assemblage1	9263	Rarefaction	1	1165.19333930271	1159.86873722732	1170.51794137811	0.742522273973467	0.741461944945252	0.743582603001681	Assemblage1	0.742522272843951	9263	Rarefaction	1	1165.19333478206	1156.20354630709	1174.18312325704
Assemblage1	10035	Rarefaction	1	1194.75171593332	1189.20630745544	1200.2971244112	0.749804120789482	0.748753779651984	0.750854461926981	Assemblage1	0.749804121774311	10035	Rarefaction	1	1194.75171887834	1185.55994927117	1203.9434884855
Assemblage1	10807	Rarefaction	1	1222.1039156878	1216.35090656129	1227.85692481432	0.756483478163166	0.755446796414095	0.757520159912236	Assemblage1	0.756483477577102	10807	Rarefaction	1	1222.10391360301	1212.73969617543	1231.4681310306
Assemblage1	11578	Rarefaction	1	1247.50219737686	1241.55371888408	1253.45067586964	0.762641936433971	0.761621971436026	0.763661901431917	Assemblage1	0.762641936896788	11578	Rarefaction	1	1247.5021998133	1237.99112905634	1257.01327057025
Assemblage1	12350	Rarefaction	1	1271.24495675418	1265.11151139923	1277.37840210913	0.768366476636302	0.7673657572656	0.769367196007005	Assemblage1	0.768366475948734	12350	Rarefaction	1	1271.24495357776	1261.60862456069	1280.88128259483
Assemblage1	13122	Rarefaction	1	1293.4912120692	1287.18259824247	1299.79982589593	0.773706263984338	0.772726779952739	0.774685748015937	Assemblage1	0.773706264370616	13122	Rarefaction	1	1293.49121369075	1283.748247134	1303.23418024749
Assemblage1	13894	Rarefaction	1	1314.40300671169	1307.92818575089	1320.87782767248	0.778708376236524	0.777751664427044	0.779665088046004	Assemblage1	0.778708376339014	13894	Rarefaction	1	1314.40300773166	1304.56928157827	1324.23673388505
Assemblage1	14666	Rarefaction	1	1334.11762756841	1327.48482894406	1340.75042619276	0.783411836483173	0.782479048598982	0.784344624367364	Assemblage1	0.783411836994188	14666	Rarefaction	1	1334.11762982849	1324.20667637132	1344.02858328567
Assemblage1	15438	Rarefaction	1	1352.75240850221	1345.96921729246	1359.53559971195	0.787849329444034	0.786941294547297	0.788757364340771	Assemblage1	0.787849329263988	15438	Rarefaction	1	1352.75240738397	1342.77578297427	1362.72903179367
Assemblage1	16210	Rarefaction	1	1370.40842130658	1363.48185168252	1377.33499093063	0.792048488390699	0.791165767713095	0.792931209068303	Assemblage1	0.792048488684434	16210	Rarefaction	1	1370.40842225211	1360.37597993637	1380.44086456785
Assemblage1	16982	Rarefaction	1	1387.17334824348	1380.10990578797	1394.23679069899	0.79603287274181	0.795175806156765	0.796889939326855	Assemblage1	0.796032872349465	16982	Rarefaction	1	1387.1733467842	1377.09352487544	1397.25316869296
Assemblage1	17753	Rarefaction	1	1403.10358262329	1395.90948330689	1410.29768193968	0.799817931677376	0.798986642795422	0.800649220559329	Assemblage1	0.799817931171801	17753	Rarefaction	1	1403.10358089841	1392.98364932852	1413.22351246829
Assemblage1	18525	Rarefaction	1	1418.30761710731	1410.98832889329	1425.62690532133	0.803430975755355	0.802625503954117	0.804236447556592	Assemblage1	0.8034309751588	18525	Rarefaction	1	1418.30761440869	1408.15370644917	1428.46152236822
Assemblage1	19297	Rarefaction	1	1432.82365571877	1425.38445000831	1440.26286142923	0.80688222081837	0.806102446393902	0.807661995242838	Assemblage1	0.80688222119746	19297	Rarefaction	1	1432.8236574289	1422.64110743478	1443.00620742303
Assemblage1	20069	Rarefaction	1	1446.70438653993	1439.15019947452	1454.25857360534	0.81018501886658	0.809430716986382	0.810939320746778	Assemblage1	0.810185018845972	20069	Rarefaction	1	1446.70438669541	1436.49776257077	1456.91101082004
Assemblage1	20841	Rarefaction	1	1459.996773957	1452.33223670557	1467.66131120844	0.813351125682048	0.812621982895888	0.814080268468208	Assemblage1	0.813351126343254	20841	Rarefaction	1	1459.99677688517	1449.77002732139	1470.22352644894
Assemblage1	21613	Rarefaction	1	1472.74285762429	1464.97232302626	1480.51339222233	0.816390944240204	0.815686571685688	0.817095316794721	Assemblage1	0.816390944062488	21613	Rarefaction	1	1472.74285714675	1462.49937097935	1482.98634331415
Assemblage1	22385	Rarefaction	1	1484.98041592123	1477.10798203026	1492.8528498122	0.819313722885079	0.81863366683618	0.819993778933978	Assemblage1	0.819313723674568	22385	Rarefaction	1	1484.98041871161	1474.72311893411	1495.2377184891
Assemblage1	23156	Rarefaction	1	1496.72857627761	1488.75823184691	1504.69892070832	0.822124141895502	0.821467861697945	0.822780422093059	Assemblage1	0.822124141790443	23156	Rarefaction	1	1496.7285754681	1486.45998563375	1506.99716530246
Assemblage1	23928	Rarefaction	1	1508.04861648693	1499.98388123817	1516.1133517357	0.824836887564441	0.824203854560605	0.825469920568278	Assemblage1	0.82483688779194	23928	Rarefaction	1	1508.04861733349	1497.77087352736	1518.32636113962
Assemblage1	24700	Rarefaction	1	1518.95299324408	1510.79731769923	1527.10866878892	0.827454909940052	0.826844519918777	0.828065299961327	Assemblage1	0.827454909288146	24700	Rarefaction	1	1518.95299039054	1508.66794461026	1529.23803617081
Assemblage1	25472	Rarefaction	1	1529.46719623784	1521.22384720967	1537.710545266	0.829984227389542	0.829395836034506	0.830572618744579	Assemblage1	0.829984227012862	25472	Rarefaction	1	1529.46719466364	1519.17642472933	1539.75796459796
Assemblage1	26244	Rarefaction	1	1539.61449879899	1531.28657284395	1547.94242475403	0.832430294258527	0.831863220573627	0.832997367943426	Assemblage1	0.832430293437073	26244	Rarefaction	1	1539.61449506027	1529.31933928961	1549.90965083093
Assemblage1	27016	Rarefaction	1	1549.41620637546	1541.00664193301	1557.8257708179	0.834798068966947	0.834251598009107	0.835344539924786	Assemblage1	0.834798069267337	27016	Rarefaction	1	1549.41620813023	1539.11779880552	1559.71461745493
Assemblage1	27788	Rarefaction	1	1558.89187156975	1550.40345996092	1567.38028317857	0.837092072282455	0.836565457390009	0.837618687174901	Assemblage1	0.837092072004428	27788	Rarefaction	1	1558.89187056631	1548.59116141741	1569.19257971521
Assemblage1	28560	Rarefaction	1	1568.05947954839	1559.49487496861	1576.62408412818	0.839316438187206	0.838808902814823	0.83982397355959	Assemblage1	0.839316437928282	28560	Rarefaction	1	1568.05947859659	1557.75726028488	1578.3616969083
Assemblage1	29331	Rarefaction	1	1576.9242944049	1568.28611685997	1585.56247194983	0.841472201952521	0.840982918111706	0.841961485793336	Assemblage1	0.841472202027571	29331	Rarefaction	1	1576.92429461919	1566.62121464276	1587.22737459562
Assemblage1	30103	Rarefaction	1	1585.52461312364	1576.81517216992	1594.23405407736	0.843568435443144	0.843096595640189	0.844040275246099	Assemblage1	0.843568435807797	30103	Rarefaction	1	1585.52461447625	1575.22119983091	1595.8280291216
Assemblage1	30875	Rarefaction	1	1593.86293145153	1585.0845215515	1602.64134135155	0.845605510647895	0.845150257706147	0.846060763589644	Assemblage1	0.845605510793632	30875	Rarefaction	1	1593.86293205176	1583.55959481576	1604.16626928777
Assemblage1	31647	Rarefaction	1	1601.95239870722	1593.1072091624	1610.79758825204	0.84758639135696	0.847146844082547	0.848025938631374	Assemblage1	0.847586391973644	31647	Rarefaction	1	1601.95240100132	1591.64946603107	1612.25533597157
Assemblage1	32419	Rarefaction	1	1609.80523109182	1600.89535246105	1618.71510972259	0.849513820684824	0.849089075527701	0.849938565841947	Assemblage1	0.849513820675111	32419	Rarefaction	1	1609.80523091085	1599.50293825467	1620.10752356703
Assemblage1	33191	Rarefaction	1	1617.43279730323	1608.46022729711	1626.40536730936	0.851390341819072	0.850979474821175	0.85180120881697	Assemblage1	0.851390341620932	33191	Rarefaction	1	1617.43279667463	1607.13131159378	1627.73428175548
Assemblage1	33963	Rarefaction	1	1624.84569379956	1615.81234274001	1633.87904485912	0.85321831795678	0.85282038710744	0.853616248806121	Assemblage1	0.853218317810097	33963	Rarefaction	1	1624.84569334739	1614.54511256469	1635.14627413008
Assemblage1	34734	Rarefaction	1	1632.04460472305	1622.95237579129	1641.13683365481	0.854997669887855	0.85461170308326	0.855383636692451	Assemblage1	0.854997670020361	34734	Rarefaction	1	1632.04460581776	1621.7449723452	1642.34423929032
Assemblage1	35506	Rarefaction	1	1639.05744447953	1629.90801051622	1648.20687844283	0.856735062144698	0.856360106549557	0.857110017739839	Assemblage1	0.85673506172623	35506	Rarefaction	1	1639.0574428355	1628.75875609587	1649.35612957514
Assemblage1	36278	Rarefaction	1	1645.8834053317	1636.67844334814	1655.08836731527	0.8584300733303	0.858065152235488	0.858794994425112	Assemblage1	0.85843007370034	36278	Rarefaction	1	1645.88340669772	1635.58561736593	1656.18119602951
Assemblage1	37050	Rarefaction	1	1652.53060718921	1643.27172485202	1661.78948952641	0.860084495720046	0.859728629367127	0.860440362072965	Assemblage1	0.860084495899024	37050	Rarefaction	1	1652.53060816015	1642.23363882643	1662.82757749387
Assemblage1	37822	Rarefaction	1	1659.00667235436	1649.69541172504	1668.31793298369	0.861700008623353	0.861352219495617	0.862047797751089	Assemblage1	0.861700008166733	37822	Rarefaction	1	1659.00667046678	1648.71040728501	1669.30293364855
Assemblage1	38594	Rarefaction	1	1665.31876462614	1655.95660566222	1674.68092359007	0.863278187764845	0.862937506398031	0.863618869131658	Assemblage1	0.863278188148411	38594	Rarefaction	1	1665.3187664146	1655.02307642378	1675.61445640541
Assemblage1	39366	Rarefaction	1	1671.47362680467	1662.06199059588	1680.88526301347	0.864820513708979	0.864485984885003	0.865155042532955	Assemblage1	0.864820513935771	39366	Rarefaction	1	1671.47362759465	1661.17834949374	1681.76890569555
Assemblage1	40138	Rarefaction	1	1677.47761013848	1668.01786195862	1686.93735831834	0.866328379721322	0.865999068871256	0.866657690571389	Assemblage1	0.866328379659168	40138	Rarefaction	1	1677.47761006209	1667.18256207034	1687.77265805384
Assemblage1	40909	Rarefaction	1	1683.32920700932	1673.82271894839	1692.83569507024	0.867801208784721	0.867476203354003	0.868126214215439	Assemblage1	0.8678012092563	40909	Rarefaction	1	1683.3292088003	1673.03420570486	1693.62421189574
Assemblage1	41681	Rarefaction	1	1689.04924725186	1679.49721989354	1698.60127461018	0.869244058310674	0.86892249002787	0.869565626593478	Assemblage1	0.869244057835948	41681	Rarefaction	1	1689.04924521168	1678.7540832441	1699.34440717925
Assemblage1	42453	Rarefaction	1	1694.63539484881	1685.03904241114	1704.23174728648	0.870656166075871	0.870337199289425	0.870975132862318	Assemblage1	0.870656166871415	42453	Rarefaction	1	1694.63539820086	1684.33986537648	1704.93093102525
Assemblage1	43225	Rarefaction	1	1700.09270737273	1690.45319859297	1709.73221615248	0.872038637343676	0.871721480123393	0.872355794563959	Assemblage1	0.872038637429703	43225	Rarefaction	1	1700.09270762519	1689.79658603581	1710.38882921456
Assemblage1	43997	Rarefaction	1	1705.42597492915	1695.74443525703	1715.10751460127	0.873392518658906	0.873076426872901	0.873708610444912	Assemblage1	0.87339251823436	43997	Rarefaction	1	1705.42597352247	1695.1290421687	1715.72290487624
Assemblage1	44769	Rarefaction	1	1710.63973642883	1700.91725010012	1720.36222275755	0.87471880111731	0.874403081521634	0.875034520712986	Assemblage1	0.874718800712843	44769	Rarefaction	1	1710.63973469252	1700.34176838841	1720.93770099663
Assemblage1	45541	Rarefaction	1	1715.73829945097	1705.97591142829	1725.50068747366	0.876018425250291	0.875702437556849	0.876334412943733	Assemblage1	0.876018425085074	45541	Rarefaction	1	1715.73829863806	1705.43907521977	1726.03752205634
Assemblage1	46312	Rarefaction	1	1720.7193621001	1710.91812964527	1730.52059455493	0.877290649771736	0.876973809153483	0.877607490389989	Assemblage1	0.877290649552067	46312	Rarefaction	1	1720.71936116113	1710.41864978765	1731.0200725346
Assemblage1	47084	Rarefaction	1	1725.59972681297	1715.76057075591	1735.43888287003	0.878539622128366	0.878221395577695	0.878857848679036	Assemblage1	0.878539621623352	47084	Rarefaction	1	1725.59972457655	1715.29730283388	1735.90214631922
Assemblage1	47856	Rarefaction	1	1730.3765586082	1720.50041670489	1740.25270051152	0.879764482715283	0.879444391286598	0.880084574143967	Assemblage1	0.879764483403798	47856	Rarefaction	1	1730.37656126907	1720.07220954636	1740.68091299177
Assemblage1	48628	Rarefaction	1	1735.05337309667	1725.14115056049	1744.96559563286	0.880965999317201	0.880643615894447	0.881288382739956	Assemblage1	0.880965999646933	48628	Rarefaction	1	1735.05337438284	1724.74687597087	1745.35987279482
Assemblage1	49400	Rarefaction	1	1739.63352151029	1729.6860924499	1749.58095057068	0.882144903838424	0.881819851060555	0.882469956616294	Assemblage1	0.882144903822709	49400	Rarefaction	1	1739.63352173229	1729.3246580907	1749.94238537388
Assemblage1	50172	Rarefaction	1	1744.12019709774	1734.13840588706	1754.10198830842	0.883301893926661	0.882973841660679	0.883629946192642	Assemblage1	0.883301893159994	50172	Rarefaction	1	1744.12019426304	1733.80875714717	1754.43163137892
Assemblage1	50944	Rarefaction	1	1748.51644389103	1738.50110648615	1758.53178129592	0.884437635363349	0.884106297875828	0.884768972850869	Assemblage1	0.884437635495837	50944	Rarefaction	1	1748.51644422687	1738.20223147999	1758.83065697375
Assemblage1	51715	Rarefaction	1	1752.81964489238	1742.77159196489	1762.86769781986	0.885551332658658	0.885216470303427	0.88588619501389	Assemblage1	0.885551332047863	51715	Rarefaction	1	1752.81964268802	1742.50245714365	1763.13682823239
Assemblage1	52487	Rarefaction	1	1757.04373559951	1746.96368694887	1767.12378425015	0.886646481786893	0.886307883999976	0.88698507957381	Assemblage1	0.886646481668027	52487	Rarefaction	1	1757.04373487871	1746.72338799039	1767.36408176704
Assemblage1	53259	Rarefaction	1	1761.18573171265	1751.07442514603	1771.29703827927	0.887722206315389	0.887379702106659	0.888064710524119	Assemblage1	0.887722206605079	53259	Rarefaction	1	1761.18573295875	1750.86203234904	1771.50943356846
Assemblage1	54031	Rarefaction	1	1765.24817165197	1755.10632107252	1775.39002223141	0.888779062355543	0.888432512833661	0.889125611877425	Assemblage1	0.888779062919223	54031	Rarefaction	1	1765.24817391514	1754.92094338604	1775.57540444424
Assemblage1	54803	Rarefaction	1	1769.23348365481	1759.06178006508	1779.40518724454	0.889817582626196	0.8894668780534	0.890168287198992	Assemblage1	0.889817583071169	54803	Rarefaction	1	1769.23348536656	1758.90255460043	1779.56441613269
Assemblage1	55575	Rarefaction	1	1773.14399311289	1762.94310555843	1783.34488066735	0.890838277743758	0.890483334735901	0.891193220751616	Assemblage1	0.890838277652937	55575	Rarefaction	1	1773.14399277365	1762.80919452132	1783.47879102598
Assemblage1	56347	Rarefaction	1	1776.98192653734	1766.75250299774	1787.21135007694	0.891841637121091	0.891482396013234	0.892200878228947	Assemblage1	0.891841637843331	56347	Rarefaction	1	1776.98192920435	1766.64310575414	1787.32075265456
Assemblage1	57119	Rarefaction	1	1780.74941936716	1770.49208760213	1791.00675113219	0.892828130459154	0.892464552851154	0.893191708067154	Assemblage1	0.892828130724648	57119	Rarefaction	1	1780.74942032413	1770.40642289377	1791.0924177545
Assemblage1	57890	Rarefaction	1	1784.44377125536	1774.15917459626	1794.72836791446	0.893796962573993	0.893429034706271	0.894164890441716	Assemblage1	0.893796962371553	57890	Rarefaction	1	1784.44377064139	1774.09645930624	1794.79108197655
Assemblage1	58662	Rarefaction	1	1788.07652800959	1777.76522043651	1798.38783558266	0.894751079303895	0.894378793021233	0.895123365586558	Assemblage1	0.894751078807615	58662	Rarefaction	1	1788.07652625984	1777.72475429968	1798.42829821999
Assemblage1	59434	Rarefaction	1	1791.64474054517	1781.30729388494	1801.9821872054	0.895689629887464	0.895312997666961	0.896066262107966	Assemblage1	0.895689629909148	59434	Rarefaction	1	1791.64474051875	1781.28837786688	1802.00110317062
Assemblage1	60206	Rarefaction	1	1795.15022073534	1784.7871895967	1805.51325187399	0.896613014890082	0.896232062470959	0.896993967309204	Assemblage1	0.896613014491798	60206	Rarefaction	1	1795.15021953654	1784.78914546245	1805.51129361063
Assemblage1	60978	Rarefaction	1	1798.5947103089	1788.20663274791	1808.9827878699	0.897521619442478	0.8971363842439	0.897906854641057	Assemblage1	0.897521619612132	60978	Rarefaction	1	1798.59471106439	1788.22880582215	1808.96061630663
Assemblage1	61750	Rarefaction	1	1801.97988262867	1791.5672807846	1812.39248447274	0.89841581446174	0.898026344159003	0.898805284764477	Assemblage1	0.898415814224232	61750	Rarefaction	1	1801.97988176672	1791.60903195019	1812.35073158326
Assemblage1	62522	Rarefaction	1	1805.30734897295	1794.87072966721	1815.74396827869	0.899295957287102	0.898902308522413	0.899689606051791	Assemblage1	0.899295957300169	62522	Rarefaction	1	1805.30734896006	1794.93145603326	1815.68324188687
Assemblage1	63293	Rarefaction	1	1808.57445670677	1798.11434217939	1819.03457123415	0.900161278564715	0.899763521071889	0.900559036057541	Assemblage1	0.900161278415375	63293	Rarefaction	1	1808.57445613211	1798.19341882788	1818.95549343633
Assemblage1	64065	Rarefaction	1	1811.79117179337	1801.30800915175	1822.27433443498	0.90101435448176	0.900612554092466	0.901416154871054	Assemblage1	0.90101435493999	64065	Rarefaction	1	1811.79117339357	1801.4048940846	1822.17745270254
Assemblage1	64837	Rarefaction	1	1814.95465727089	1804.44891074852	1825.46040379326	0.90185437410706	0.901448607855712	0.902260140358408	Assemblage1	0.901854374520986	64837	Rarefaction	1	1814.95465878527	1804.56305010845	1825.34626746209
Assemblage1	65609	Rarefaction	1	1818.06629851559	1807.53841916812	1828.59417786305	0.902681646403185	0.902271996312526	0.903091296493844	Assemblage1	0.902681646132144	65609	Rarefaction	1	1818.06629747773	1807.6692796232	1828.46331533226
Assemblage1	66381	Rarefaction	1	1821.12742988452	1810.57785607491	1831.67700369413	0.903496469604837	0.903083021936286	0.903909917273387	Assemblage1	0.903496469471487	66381	Rarefaction	1	1821.12742942149	1810.7249252626	1831.52993358039
Assemblage1	67153	Rarefaction	1	1824.13933896358	1813.56849681843	1834.71018110873	0.904299131781342	0.903881976360695	0.904716287201988	Assemblage1	0.904299131406781	67153	Rarefaction	1	1824.1393374312	1813.73127229544	1834.54740256696
Assemblage1	67925	Rarefaction	1	1827.10326785368	1816.51157169005	1837.69496401731	0.905089911335456	0.904669140953438	0.905510681717473	Assemblage1	0.905089911749946	67925	Rarefaction	1	1827.10326932881	1816.68958091544	1837.51695774219
Assemblage1	68697	Rarefaction	1	1830.02041553668	1819.40826828937	1840.63256278398	0.905869077319131	0.905444787193498	0.906293367444764	Assemblage1	0.905869077755639	68697	Rarefaction	1	1830.02041697895	1819.60103863829	1840.43979531962
Assemblage1	69468	Rarefaction	1	1832.88824730605	1822.25606666723	1843.52042794488	0.906635902605944	0.90620819427303	0.907063610938859	Assemblage1	0.906635902921868	69468	Rarefaction	1	1832.88824846113	1822.4631305149	1843.31336640736
Assemblage1	70240	Rarefaction	1	1835.71531988839	1825.06346098137	1846.36717879542	0.907392627833257	0.906961595481685	0.907823660184829	Assemblage1	0.907392628425304	70240	Rarefaction	1	1835.71532214764	1825.28440457308	1846.1462397222
Assemblage1	71012	Rarefaction	1	1838.49896453684	1827.82779848269	1849.17013059099	0.908138494663668	0.907704238119251	0.908572751208085	Assemblage1	0.908138494955656	71012	Rarefaction	1	1838.49896565403	1828.0621964971	1848.93573481097
Assemblage1	71784	Rarefaction	1	1841.2402241756	1830.55011221273	1851.93033613847	0.908873738975709	0.908436358866197	0.909311119085221	Assemblage1	0.908873738329677	71784	Rarefaction	1	1841.24022179674	1830.79756036391	1851.68288322957
Assemblage1	72556	Rarefaction	1	1843.94010877983	1833.23140258634	1854.64881497332	0.909598589221175	0.909158186675514	0.910038991766836	Assemblage1	0.909598589452864	72556	Rarefaction	1	1843.94010960041	1833.4915112405	1854.38870796031
Assemblage1	73328	Rarefaction	1	1846.59959372558	1835.87263575733	1857.32655169384	0.910313266663401	0.90986994304284	0.910756590283961	Assemblage1	0.910313266225731	73328	Rarefaction	1	1846.59959209277	1836.14501946933	1857.05416471621
Assemblage1	74100	Rarefaction	1	1849.21962371287	1838.47474750032	1859.96449992542	0.911017985778339	0.910571842439838	0.91146412911684	Assemblage1	0.911017985655786	74100	Rarefaction	1	1849.21962326467	1838.75904296836	1859.68020356097
Assemblage1	74871	Rarefaction	1	1851.79779236208	1841.03534539666	1862.56023932751	0.911712060530764	0.911263202072916	0.912160918988613	Assemblage1	0.911712060406548	74871	Rarefaction	1	1851.79779194821	1841.33117735149	1862.26440654492
Assemblage1	75643	Rarefaction	1	1854.34167180216	1843.56194766352	1865.12139594081	0.912397492779664	0.911946016356591	0.912848969202737	Assemblage1	0.912397492736229	75643	Rarefaction	1	1854.34167157642	1843.86898973806	1864.81435341479
Assemblage1	76415	Rarefaction	1	1856.84875023365	1846.05205742198	1867.64544304532	0.91307357169646	0.912619577484633	0.913527565908287	Assemblage1	0.913073571510275	76415	Rarefaction	1	1856.84874958322	1846.36997365731	1867.32752550913
Assemblage1	77187	Rarefaction	1	1859.31985728117	1848.50649649882	1870.13321806352	0.913740487042133	0.913284074507098	0.914196899577168	Assemblage1	0.913740486831639	77187	Rarefaction	1	1859.3198564537	1848.83496229972	1869.80475060767
Assemblage1	77959	Rarefaction	1	1861.7557967934	1850.92606118552	1872.58553240127	0.91439842328633	0.913939691058024	0.914857155514636	Assemblage1	0.914398423573694	77959	Rarefaction	1	1861.75579795294	1851.26476874793	1872.24682715794
Assemblage1	78731	Rarefaction	1	1864.15734896566	1853.31152435991	1875.00317357142	0.915047559239812	0.914586604997766	0.915508513481858	Assemblage1	0.91504755933847	78731	Rarefaction	1	1864.15734935666	1853.66016322936	1874.65453548395
Assemblage1	79503	Rarefaction	1	1866.52526922227	1855.66363436192	1877.38690408262	0.915688068809059	0.915224989187651	0.916151148430467	Assemblage1	0.915688069187991	79503	Rarefaction	1	1866.52527049896	1856.02191470449	1877.02862629342
Assemblage1	80275	Rarefaction	1	1868.86029038744	1857.98311715636	1879.73746361853	0.916320120907516	0.915855011410669	0.916785230404363	Assemblage1	0.916320120674503	80275	Rarefaction	1	1868.86028967315	1858.35074999785	1879.36982934846
Assemblage1	81046	Rarefaction	1	1871.16016039296	1860.26773365048	1882.05258713543	0.916943076941972	0.916476034315923	0.917410119568022	Assemblage1	0.916943076343744	81046	Rarefaction	1	1871.16015824003	1860.64443238864	1881.67588409141
Assemblage1	81818	Rarefaction	1	1873.43153525654	1862.5240938566	1884.33897665648	0.917558712309777	0.917089827020813	0.91802759759874	Assemblage1	0.917558712171553	81818	Rarefaction	1	1873.43153464873	1862.90960241798	1883.95346687947
Assemblage1	82590	Rarefaction	1	1875.67207997782	1864.74987649095	1886.5942834647	0.918166368921311	0.917695732684163	0.918637005158459	Assemblage1	0.918166369305167	82590	Rarefaction	1	1875.67208139269	1865.14393923571	1886.20022354966
Assemblage1	83362	Rarefaction	1	1877.88244509528	1866.9457260411	1888.81916414946	0.918766197699047	0.918293900861561	0.919238494536532	Assemblage1	0.918766197883381	83362	Rarefaction	1	1877.88244581823	1867.34808452217	1888.41680711429
Assemblage1	84134	Rarefaction	1	1880.06326110687	1869.11226714138	1891.01425507236	0.9193583454758	0.918884476982111	0.91983221396949	Assemblage1	0.919358345713468	84134	Rarefaction	1	1880.06326182421	1869.52268014373	1890.60384350468
Assemblage1	84906	Rarefaction	1	1882.21514227901	1871.25010836642	1893.1801761916	0.919942955241577	0.919467602600649	0.920418307882504	Assemblage1	0.919942955453249	84906	Rarefaction	1	1882.21514311561	1871.66833870139	1892.76194752984
Assemblage1	85678	Rarefaction	1	1884.33868408668	1873.35983966727	1895.31752850609	0.920520166036216	0.920043415295559	0.920996916776873	Assemblage1	0.920520165778992	85678	Rarefaction	1	1884.33868302919	1873.78565000621	1894.89171605217
Assemblage1	86449	Rarefaction	1	1886.43176715433	1875.43935378532	1897.42418052334	0.921089379799274	0.920611317174009	0.921567442424538	Assemblage1	0.921089380054212	86449	Rarefaction	1	1886.43176807813	1875.87251774565	1896.99101841062
Assemblage1	87221	Rarefaction	1	1888.50038469985	1877.49460353669	1899.506165863	0.921652204823416	0.921172911630135	0.922131498016697	Assemblage1	0.921652205003286	87221	Rarefaction	1	1888.5003853865	1877.93491255037	1899.06585822262
