iNextEst.size_based.Assemblage	iNextEst.size_based.m	iNextEst.size_based.Method	iNextEst.size_based.Order.q	iNextEst.size_based.qD	iNextEst.size_based.qD.LCL	iNextEst.size_based.qD.UCL	iNextEst.size_based.SC	iNextEst.size_based.SC.LCL	iNextEst.size_based.SC.UCL	iNextEst.coverage_based.Assemblage	iNextEst.coverage_based.SC	iNextEst.coverage_based.m	iNextEst.coverage_based.Method	iNextEst.coverage_based.Order.q	iNextEst.coverage_based.qD	iNextEst.coverage_based.qD.LCL	iNextEst.coverage_based.qD.UCL
Assemblage1	7262	Rarefaction	1	938.50400776551	933.47895389998	943.52906163104	0.879062669450835	0.878885127973106	0.879240210928565	Assemblage1	0.879062669531874	7262	Rarefaction	1	938.504007945624	933.339273152948	943.6687427383
Assemblage1	7542	Rarefaction	1	945.872879884562	940.797979293629	950.947780475495	0.883351190303657	0.883174024730045	0.883528355877269	Assemblage1	0.883351191331524	7542	Rarefaction	1	945.872881598693	940.670368659329	951.075394538058
Assemblage1	7821	Rarefaction	1	952.825634512069	947.70376476313	957.947504261008	0.887376486521339	0.887199088815832	0.887553884226846	Assemblage1	0.88737648569757	7821	Rarefaction	1	952.825633045372	947.588215359916	958.063050730828
Assemblage1	8100	Rarefaction	1	959.419949895289	954.253601649976	964.586298140602	0.891174863294457	0.890996891061042	0.891352835527872	Assemblage1	0.891174862452946	8100	Rarefaction	1	959.419948393357	954.150182117016	964.689714669697
Assemblage1	8380	Rarefaction	1	965.705144375761	960.496478032132	970.91381071939	0.894777107644452	0.894598394584702	0.894955820704203	Assemblage1	0.894777109141225	8380	Rarefaction	1	965.705146979054	960.405336714591	971.004957243516
Assemblage1	8659	Rarefaction	1	971.661048768727	966.412361558521	976.909735978932	0.898173872427483	0.89799437197951	0.898353372875456	Assemblage1	0.898173872212294	8659	Rarefaction	1	971.661048438018	966.333551118635	976.988545757401
Assemblage1	8938	Rarefaction	1	977.332906052014	972.046190950569	982.619621153458	0.901393036095313	0.901212765393047	0.901573306797579	Assemblage1	0.901393035887204	8938	Rarefaction	1	977.332905718612	971.979832655426	982.685978781799
Assemblage1	9217	Rarefaction	1	982.740802654569	977.417917466128	988.063687843011	0.904447782336082	0.904266790353723	0.904628774318442	Assemblage1	0.904447781693968	9217	Rarefaction	1	982.740801530707	977.364126936582	988.117476124833
Assemblage1	9497	Rarefaction	1	987.921027089021	982.563586286384	993.278467891657	0.907360152558525	0.907178494048183	0.907541811068866	Assemblage1	0.907360152357766	9497	Rarefaction	1	987.921026733478	982.522528728803	993.319524738153
Assemblage1	9776	Rarefaction	1	992.853172058247	987.462924601624	998.24341951487	0.910120146650598	0.909937873297837	0.910302420003359	Assemblage1	0.910120147527328	9776	Rarefaction	1	992.853173607234	987.434660500695	998.271686713773
Assemblage1	10055	Rarefaction	1	997.571237612032	992.149703681089	1002.99277154297	0.912748206038415	0.912565349268951	0.912931062807878	Assemblage1	0.91274820614136	10055	Rarefaction	1	997.571237835923	992.134332321682	1003.00814335016
